Job Title,Location,Rating,monthly,min_salary_rupees,max_salary_rupees,avg_salary_rupees,company_name_cleaned,Standardized Title
Embedded Software Engineer,India,,0,300000.0,1000000.0,650000.0,Infolexus Solutions,Software Engineer
SOFTWARE ENGINEERS,Bengaluru,,0,500000.0,900000.0,700000.0,WatNx Consulting,Software Engineer
ETL Developer,Gurgaon,4.1,0,400000.0,700000.0,550000.0,American Express Global Business Travel,Other
"Software Development Engineer I, SMB",Bengaluru,3.1,0,900000.0,1000000.0,950000.0,Flexport,Software Engineer
Senior enterprise technology engineer (Automation),Pune,3.9,0,300000.0,600000.0,450000.0,BP Energy,Other
Software Test Engineer,Noida,3.4,0,400000.0,700000.0,550000.0,Infinite Computer Solutions Ltd.,Software Engineer
Software Developer,Chennai,,0,600000.0,600000.0,600000.0,hirezy.ai,Software Engineer
Software Test Engineer,Hyderābād,3.3,0,300000.0,700000.0,500000.0,Jayam Solutions,Software Engineer
Associate Software Engineer,Bengaluru,3.3,0,800000.0,1000000.0,900000.0,Synamedia,Software Engineer
Senior Software Test Engineer (Manual),Remote,5,0,800000.0,800000.0,800000.0,Saaf Finance,Software Engineer
Software Engineer,Bengaluru,3.3,0,500000.0,900000.0,700000.0,L&T Technology Services Limited.,Software Engineer
Senior Oracle NetSuite Developer,Hyderābād,4.2,0,1500000.0,1500000.0,1500000.0,Y&L Consulting,Other
Software Engineer - I,Bengaluru,4.2,0,600000.0,800000.0,700000.0,Geekyants,Software Engineer
Software Engineer,Bengaluru,3.9,0,300000.0,1000000.0,650000.0,Telstra,Software Engineer
Sr. Symfony Developer,Remote,5,1,19000.0,19000.0,19000.0,Credence Technologies,Other
Software Engineer I,Bengaluru,3.5,0,700000.0,1000000.0,850000.0,Esko,Software Engineer
Software Engineer I,Bengaluru,3.7,0,500000.0,900000.0,700000.0,Remitly,Software Engineer
ASP.NET MVC Developer – Immediate Joiners Preferred,Cochin,3.6,1,35000.0,35000.0,35000.0,Indus Motors,Other
Associate Software Engineer,Bengaluru,4,0,200000.0,800000.0,500000.0,ABB,Software Engineer
HTML Developer,Bengaluru,,1,25000.0,80000.0,52500.0,Talentoria global solutions,Other
Software Engineer II,Bengaluru,4.2,0,300000.0,1000000.0,650000.0,Microsoft,Software Engineer
Associate Software Engineer,Bengaluru,4.1,0,500000.0,1000000.0,750000.0,Fidelity Investments,Software Engineer
Software Development Engineer Fullstack I,Bengaluru,3.6,0,500000.0,900000.0,700000.0,TELUS Digital -,Software Engineer
Workday Integration Developer,Gurgaon,3.6,0,300000.0,700000.0,500000.0,Aristocrat,Other
Software Engineering,Hyderābād,3.7,0,500000.0,800000.0,650000.0,Zelis,Software Engineer
Java and Angular Full Stack Developer - AVP,Pune,3.7,0,400000.0,800000.0,600000.0,Citi,Java Developer
Software Engineer- React,Thiruvananthapuram,3.7,0,500000.0,800000.0,650000.0,Quest Global,Frontend Developer
Junior Software Engineer,Pune,4.6,0,500000.0,900000.0,700000.0,Pi Tech Solutions,Software Engineer
Sr. Software QA Engineer,Remote,4.1,0,1500000.0,1500000.0,1500000.0,SuccessKPI,Software Engineer
Software Dev Engineer II View Jobs,Bengaluru,3.6,0,500000.0,900000.0,700000.0,Swiggy,Software Engineer
JUNIOR SOFTWARE ENGINEER,Coimbatore,3.4,0,400000.0,800000.0,600000.0,Precise,Software Engineer
Principal Software Engineer (REMOTE - upto 30 LPA),Remote,,0,1500000.0,3000000.0,2250000.0,Kiash Soluitons LLP,Software Engineer
Senior Software Test Engineer,Remote,4.2,0,600000.0,1000000.0,800000.0,Byteridge Software Private Limited,Software Engineer
Business Development Executive,India,4,1,12000.0,30000.0,21000.0,Elysium Technologies Private Limited,Other
Golang Developer,Thāne,2.9,0,600000.0,1000000.0,800000.0,CWD Limited,Other
Software Engineer II,Hyderābād,4.2,0,100000.0,600000.0,350000.0,Microsoft,Software Engineer
Software Operations Engineer,Cochin,4.7,0,400000.0,600000.0,500000.0,Hatio Innovations Private Limited,Software Engineer
Software Engineer I,Bengaluru,3.8,0,500000.0,900000.0,700000.0,Veralto,Software Engineer
Software Engineer(Java),Gurgaon,3.8,0,500000.0,800000.0,650000.0,amdocs,Java Developer
Software Engineer Trainee,Bengaluru,3.9,0,600000.0,800000.0,700000.0,Columbia Sportswear Company,AI Engineer
Full-Stack Software Developer - Fully Remote,India,4.6,1,2000.0,5000.0,3500.0,Somewhere,Software Engineer
Senior Angular UI Developer,Pune,3.7,0,100000.0,1000000.0,550000.0,Citi,Other
Software Engineer (MIPL),Pune,3.4,0,200000.0,200000.0,200000.0,Minilec India Pvt. Ltd,Software Engineer
Software Test Engineer,Gurgaon,4.8,1,15000.0,25000.0,20000.0,PerfectionGeeks Technologies,Software Engineer
Associate Software Engineer Trainee,Chennai,,0,500000.0,900000.0,700000.0,Cubensquare,AI Engineer
Software Developer,Delhi,4.8,0,400000.0,400000.0,400000.0,Symbiotic Consulting Group,Software Engineer
Software Engineer,Chennai,,0,700000.0,900000.0,800000.0,Natwest,Software Engineer
PHP Developer,Raipur,3.5,1,10000.0,20000.0,15000.0,WES Consultancy and Services Pvt. Ltd.,Other
SailPoint Developer,Hyderābād,4.2,0,900000.0,900000.0,900000.0,Bridgesoft solutions pvt Ltd,AI Engineer
Front End Developer,Remote,5,0,300000.0,1400000.0,850000.0,Infinite Technology Solutions,Frontend Developer
Trainee Software Engineer,Pune,4.5,0,400000.0,900000.0,650000.0,JAWK Softwares,AI Engineer
Software Quality Engineer,Bengaluru,3.6,0,600000.0,800000.0,700000.0,Mouser Electronics,Software Engineer
Software Engineer,Bengaluru,3.6,0,400000.0,800000.0,600000.0,Aptiv plc,Software Engineer
Associate Software Engineer Consultant,Bengaluru,3.5,0,600000.0,1000000.0,800000.0,TSYS Card Tech Services India LLP,Software Engineer
Fresher software developer,Pune,,0,300000.0,800000.0,550000.0,Suavis Inc,Software Engineer
Senior site reliability engineer,Pune,3.9,0,300000.0,700000.0,500000.0,BP Energy,Other
Automation Engineer,Remote,4.7,0,1200000.0,1500000.0,1350000.0,Freightcom Inc.,Other
Staff software engineer,Pune,3.9,0,100000.0,100000.0,100000.0,BP Energy,Software Engineer
TYPO3 Developer,Remote,4.7,0,600000.0,1600000.0,1100000.0,YUHIRO Technologies Private Limited,Other
Principal Software Engineer,Bengaluru,4.2,0,300000.0,1000000.0,650000.0,Microsoft,Software Engineer
Embedded Software Engineer - Display,Bengaluru,3.9,0,500000.0,800000.0,650000.0,Qualcomm,Software Engineer
Apprentice - Software Engineer,Pune,3.6,0,500000.0,800000.0,650000.0,StoneX Group,Software Engineer
"Software Engineer, India",Bengaluru,5,0,7000000.0,9000000.0,8000000.0,Cartesia,Software Engineer
Java and Angular Full Stack Developer - AVP,Chennai,3.7,0,400000.0,700000.0,550000.0,Citi,Java Developer
Senior Java Full-Stack Developer - C12 - AVP - Pune /Chennai,Chennai,3.7,0,600000.0,700000.0,650000.0,Citi,AI Engineer
Junior Front End Developer,Bengaluru,5,0,300000.0,800000.0,550000.0,Finpoint,Frontend Developer
Junior Frontend Developer,Gurgaon,2.6,0,200000.0,500000.0,350000.0,coolboots,Frontend Developer
Frontend Software Developer SDE I (REACTJS),Bengaluru,3.8,0,600000.0,700000.0,650000.0,Indiavidual Learning Pvt Ltd,Frontend Developer
Frontend Developer,Gurgaon,4.4,0,300000.0,700000.0,500000.0,Think Future Technologies,Frontend Developer
Frontend Developer,Hyderābād,2.8,0,200000.0,700000.0,450000.0,Manteio,Frontend Developer
Consultant | Frontend Dev - React with Typescript| Bengaluru | Engineering,Bengaluru,3.9,0,500000.0,800000.0,650000.0,Deloitte,Frontend Developer
Frontend Developer (with JavaScript proficiency),Bengaluru,3.7,0,300000.0,800000.0,550000.0,Ontrack,Frontend Developer
Frontend Developer,Vasai,4,0,200000.0,200000.0,200000.0,Vervali Systems Pvt. Ltd.,Frontend Developer
Junior React Developer,India,,1,15000.0,20000.0,17500.0,CAXITA TECH SOLUTIONS PVT LTD,Frontend Developer
Frontend Developer (React),Bengaluru,4,0,600000.0,900000.0,750000.0,Tarento Technologies Pvt. Ltd.,Frontend Developer
Frontend Web Developer,Bengaluru,4.3,0,300000.0,800000.0,550000.0,Adwest Digital,Frontend Developer
Angular Frontend developer,Bengaluru,3.5,0,400000.0,500000.0,450000.0,Capgemini Engineering,Frontend Developer
Front-End Developer,Ahmedabad,,0,200000.0,700000.0,450000.0,Innovative Glance,Other
Frontend Developer,Bengaluru,4.3,0,300000.0,800000.0,550000.0,Unifize,Frontend Developer
Frontend Developer with React.js,Remote,3,0,1400000.0,1600000.0,1500000.0,Excellanto Ventures Pvt Ltd,Frontend Developer
Software Developer - Web Frontend,Bengaluru,4.1,0,500000.0,800000.0,650000.0,Siemens,Frontend Developer
Frontend Developer,Mumbai,4.6,0,300000.0,500000.0,400000.0,VivaConnect,Frontend Developer
Junior Developer (Frontend),Coimbatore,4,0,900000.0,900000.0,900000.0,Shloklabs,Frontend Developer
Frontend Developer (React Js),India,3.9,1,10000.0,25000.0,17500.0,Fusion Techlab,Frontend Developer
Front End Developer,Remote,4.5,1,50000.0,75000.0,62500.0,CloudMellow Technologies,Frontend Developer
Frontend Developer / Tester,Remote,3.5,0,200000.0,200000.0,200000.0,Anglerfox,Frontend Developer
JavaScript Developer,Remote,,0,900000.0,1200000.0,1050000.0,Warrior tech solutions,Java Developer
Frontend Engineer - Remote,Bengaluru,4.7,0,1500000.0,2000000.0,1750000.0,ClanX,Frontend Developer
Front-End Developer,Remote,4.8,0,500000.0,1000000.0,750000.0,Juakali,Other
SDE I Frontend,Gurgaon,4.3,0,800000.0,900000.0,850000.0,Skeps,Frontend Developer
Web Frontend Developer,Chennai,,0,300000.0,600000.0,450000.0,Yaazh Software Studio,Frontend Developer
Frontend Developer,Bengaluru,4.1,0,300000.0,300000.0,300000.0,Nextwebi,Frontend Developer
ReactJS Frontend Developer,Hyderābād,3.2,0,500000.0,1000000.0,750000.0,NetConnect Private Limited,Frontend Developer
React Developer (Freshers Welcome),Gurgaon,,0,200000.0,500000.0,350000.0,MindNudge,Frontend Developer
ReactJS Developer,Coimbatore,2.3,1,15000.0,40000.0,27500.0,App Innovation Technologies,Frontend Developer
Front End Developer,Remote,4.3,0,400000.0,400000.0,400000.0,Target Integration,Frontend Developer
Frontend Developer-ReactJS/AngularJS,Bengaluru,4.5,0,500000.0,1000000.0,750000.0,Nuchange Informatics,Frontend Developer
Frontend (UI) Developer,Pune,3.8,0,400000.0,1000000.0,700000.0,UBS,Frontend Developer
Front End Developer,Remote,,1,60000.0,80000.0,70000.0,Candid8,Frontend Developer
Frontend Developer,Calcutta,2.7,0,300000.0,700000.0,500000.0,Avant Garde Omnimedia,Frontend Developer
ReactJS Developer,Mohali,4.1,1,15000.0,65000.0,40000.0,Henceforth Solutions,Frontend Developer
Consultant Frontend Developer (React.js),Pune,4.4,0,400000.0,800000.0,600000.0,Salt Technologies,Frontend Developer
Frontend (Wordpress) Developer,Remote,,0,200000.0,300000.0,250000.0,ISUREMEDIA PVT. LTD.,Frontend Developer
Front-end Developer,Mumbai,,0,300000.0,700000.0,500000.0,Travels Group,Other
Frontend Developer Internship,Mohali,4.9,1,10000.0,12000.0,11000.0,Deliverable Services,Frontend Developer
Frontend Developer (React Js),India,3.7,1,25000.0,35000.0,30000.0,InXee Systems Pvt. Ltd,Frontend Developer
Front End Developer,Remote,4.4,0,1500000.0,2000000.0,1750000.0,Victrix Systems & Labs Pvt. Ltd.,Frontend Developer
Frontend Developer (React.js),Bengaluru,,0,300000.0,800000.0,550000.0,Pontoon Global,Frontend Developer
Front End Developer,India,3.8,0,700000.0,1000000.0,850000.0,Autosys Industrial Solutions Pvt Ltd,Frontend Developer
"Engineer, Frontend React",Bengaluru,3.9,0,400000.0,600000.0,500000.0,Nagarro,Frontend Developer
FrontEnd Developer,Farīdābād,5,0,200000.0,500000.0,350000.0,Creative Orion,Frontend Developer
Frontend Developer,Bengaluru,4.4,0,500000.0,800000.0,650000.0,Bombay Play,Frontend Developer
Frontend Developer – ReactJS,Bengaluru,4.5,0,1000000.0,1000000.0,1000000.0,WareIQ,Frontend Developer
Front-end Web Developer,Pune,5,0,300000.0,600000.0,450000.0,ECGiT,Other
Front End Developer,India,3.8,0,400000.0,500000.0,450000.0,"Liquidity Services, Inc.",Frontend Developer
Frontend Developer,Bengaluru,3.7,0,1000000.0,3800000.0,2400000.0,BEIING,Frontend Developer
JavaScript Developer - Remote,Bengaluru,3.6,0,300000.0,600000.0,450000.0,NextGrowth Labs,Java Developer
Frontend Developer,Jaipur,,0,300000.0,600000.0,450000.0,Start Designs,Frontend Developer
Frontend/React JS Developer,Surat,5,0,300000.0,700000.0,500000.0,Delemont Studio,Frontend Developer
Frontend Developer,Gurgaon,,0,300000.0,700000.0,500000.0,Web Decorum,Frontend Developer
Front End Developer,Noida,4.4,0,800000.0,800000.0,800000.0,Appiness Interactive,Frontend Developer
SDE - Front End,Bengaluru,3.3,0,1000000.0,2000000.0,1500000.0,Apna,Software Engineer
Frontend Intern/Fresher,Mohali,4.1,0,6000000.0,8000000.0,7000000.0,RW Infotech Private Limited,Frontend Developer
WCube Solutions - Frontend Developer - React.js/Javascript,Gurgaon,3.8,0,400000.0,700000.0,550000.0,WCube,Frontend Developer
SDE II Frontend,Gurgaon,4.3,0,800000.0,900000.0,850000.0,Skeps,Frontend Developer
Python Developer,Cochin,,0,100000.0,600000.0,350000.0,WebDesignCochin.in,Python Developer
Reactjs Developer,Bengaluru,3.1,0,700000.0,700000.0,700000.0,cognitiveclouds,Frontend Developer
Frontend Developer,Calcutta,3.8,0,100000.0,200000.0,150000.0,wordsystech,Frontend Developer
Frontend developer,India,,1,30000.0,38000.0,34000.0,GoldCrownLabs LLP,Frontend Developer
ReactJS Developer,India,,0,800000.0,2400000.0,1600000.0,Succedere solutions opc private limited,Frontend Developer
React Developer - Immediate Preferred,Bengaluru,3.6,0,500000.0,900000.0,700000.0,InnoWave India,Frontend Developer
Frontend Developer,Bengaluru,2.9,0,300000.0,800000.0,550000.0,RecoSense Infosolutions,Frontend Developer
Frontend Developer,Hyderābād,3.7,0,200000.0,700000.0,450000.0,Repsoft Consultancy Services,Frontend Developer
Frontend Developer,Thāne,,0,300000.0,700000.0,500000.0,Perfect Web Solutions,Frontend Developer
UI Developer (MCAs),Gurgaon,2.3,0,500000.0,800000.0,650000.0,Spare Care Solutions,Other
Frontend Engineer (Remote),Gurgaon,5,0,200000.0,500000.0,350000.0,Markeeters.com,Frontend Developer
Frontend Developer,Mumbai,3.5,0,800000.0,1000000.0,900000.0,Mobileprogramming PVT LTD,Frontend Developer
FrontEnd Developer (React),Pune,3.9,0,800000.0,900000.0,850000.0,Barclays,Frontend Developer
Frontend Developer,Bengaluru,3.7,0,400000.0,700000.0,550000.0,Virtusa,Frontend Developer
Frontend Developer,Gurgaon,4.1,0,300000.0,400000.0,350000.0,Traveltriangle.com,Frontend Developer
Frontend Developer,Lucknow,5,0,200000.0,500000.0,350000.0,TECHEXE IT SOLUTIONS PRIVATE LIMITED,Frontend Developer
Frontend Developer,Noida,3.8,0,300000.0,400000.0,350000.0,SpeckyFox,Frontend Developer
Junior React Developer,Bengaluru,4.9,0,400000.0,600000.0,500000.0,Increasingly,Frontend Developer
Frontend Developer (React Js),India,4.1,0,300000.0,600000.0,450000.0,XS CAD India Pvt. Ltd,Frontend Developer
ReactJS Developer,Pune,4.1,0,300000.0,600000.0,450000.0,iProgrammer,Frontend Developer
React Developer,Noida,3.9,0,600000.0,800000.0,700000.0,Algoscale,Frontend Developer
Frontend Developer,Hyderābād,4.2,0,300000.0,700000.0,500000.0,Weblink Solutions,Frontend Developer
Frontend Developer,Gurgaon,3,0,200000.0,500000.0,350000.0,Munjal Chakraborty Softwares And Media Pvt Ltd,Frontend Developer
Front-End Developer,India,,0,100000.0,200000.0,150000.0,VIBGYOR MANAGEMENT CONSULTANT,Other
Front End Developer Intern,Mohali,5,1,8000.0,15000.0,11500.0,Avology Technologies Pvt. Ltd.,Frontend Developer
Frontend Developer (React & Angular),Visakhapatnam,2.4,1,40000.0,60000.0,50000.0,Vivify Healthcare Pvt. Ltd.,Frontend Developer
"Frontend Developer | Chennai, IN",Chennai,4.2,0,600000.0,900000.0,750000.0,Photon,AI Engineer
Frontend Engineer - Web3,Bengaluru,4.7,0,1000000.0,1200000.0,1100000.0,ClanX,Frontend Developer
Front End UI Developer,Mumbai,4.4,0,700000.0,900000.0,800000.0,Ketto Online Ventures Pvt Ltd,Other
Front End Developer,India,,1,15000.0,25000.0,20000.0,rccenterprises,Frontend Developer
Frontend Developer,Āgra,,0,300000.0,700000.0,500000.0,Expertbells,Frontend Developer
SDE 1 Frontend,Gurgaon,4,0,300000.0,800000.0,550000.0,One Impression,Frontend Developer
Software engineer - Angular with .Net skill,Hyderābād,3.7,0,500000.0,800000.0,650000.0,Zelis,Software Engineer
Web Designer/ HTML Developer,Cochin,3.7,0,200000.0,300000.0,250000.0,Bharati Infotech,Other
Adobe AEM CMS Frontend Developer,Bengaluru,4.1,0,700000.0,1000000.0,850000.0,Volvo Group,Frontend Developer
Web Developer Trainee,Chennai,,0,100000.0,600000.0,350000.0,Arnis Tech Inc.,AI Engineer
Frontend Developer,Bengaluru,3.4,0,300000.0,300000.0,300000.0,RingCentral,Frontend Developer
Front-End Developer,Chennai,3.4,0,1000000.0,1800000.0,1400000.0,LTIMindtree,Other
Sr. Frontend Developer,Hyderābād,,0,200000.0,700000.0,450000.0,Bluphlux,Frontend Developer
Sr. Node JS Developer,Remote,4.2,1,95000.0,95000.0,95000.0,smartData Enterprises,Other
Junior UI Developer,Hyderābād,4.4,0,300000.0,400000.0,350000.0,Acads360 India Private Limited,Other
ReactJS Developer - ReactJS/Javascript,Janakpuri,4.4,0,1200000.0,1400000.0,1300000.0,Decabits,Frontend Developer
Frontend React Developer (Lead),Bengaluru,3.7,0,600000.0,1000000.0,800000.0,Infogain,Frontend Developer
Frontend Developer (React),Chennai,3.8,0,600000.0,900000.0,750000.0,Ideas2IT Technologies,Frontend Developer
ReactJS Developer,India,4.5,0,200000.0,700000.0,450000.0,LoreMine Technologies Pvt Ltd,Frontend Developer
Junior Front End Developer,Mohali,4.9,1,15000.0,25000.0,20000.0,Primotech,Frontend Developer
REACTJS FRONTEND DEVELOPER,Bengaluru,4.1,0,300000.0,400000.0,350000.0,Swathi Business Solutions,Frontend Developer
Job Title,Location,Rating,0,,,,Company Name,Other
Pyspark & Python Developer - C11 - CHENNAI/PUNE - C11,Chennai,3.7,0,400000.0,900000.0,650000.0,Citi,AI Engineer
AVP - JAVA Backend Developer,Chennai,3.7,0,400000.0,900000.0,650000.0,Citi,Java Developer
Staff Service Designer,Pune,3.9,0,400000.0,900000.0,650000.0,BP Energy,Other
Mainframe developer,Chennai,3.7,0,400000.0,700000.0,550000.0,Citi,AI Engineer
Senior Specialist IT - Java Windchill,Ahmedabad,4,0,700000.0,700000.0,700000.0,Infineon Technologies,Java Developer
.Net Senior Developer,Hyderābād,3.6,0,400000.0,700000.0,550000.0,Infosys Limited,Other
Junior Python Backend Developer,Bengaluru,5,0,300000.0,800000.0,550000.0,Finpoint,Python Developer
Junior Java developer,Bengaluru,3.7,0,200000.0,600000.0,400000.0,Quest Global,Java Developer
Java Backend Developer,Bengaluru,4,0,500000.0,1000000.0,750000.0,Mercedes-Benz Research and Development India Private Limited,Java Developer
Backend Developer,India,,1,25000.0,45000.0,35000.0,rccenterprises,Backend Developer
Python backend developer,Coimbatore,4.1,0,400000.0,500000.0,450000.0,Vega IntelliSoft Private Limited,Python Developer
FRESHER PYTHON DJANGO DEVELOPER,India,3.6,0,400000.0,600000.0,500000.0,REIZEND PRIVATE LIMITED,Python Developer
MS SQL Developer,India,4.3,0,1800000.0,2000000.0,1900000.0,FalconSmartIT,Other
Junior SQL Developer,Hyderābād,4.4,0,300000.0,400000.0,350000.0,Acads360 India Private Limited,Other
Junior Developer (Backend),Coimbatore,4,0,900000.0,1000000.0,950000.0,Shloklabs,Backend Developer
Backend Developer Intern,Coimbatore,0,1,6000.0,7000.0,6500.0,Integrin Enterprise Solutions,Backend Developer
Backend Developer (Node.js),Mumbai,3,0,800000.0,1100000.0,950000.0,Tradelab,Backend Developer
Backend Developer,Remote,,1,60000.0,80000.0,70000.0,Candid8,Backend Developer
SQL Fresher Developer,Jamshedpur,5,0,300000.0,600000.0,450000.0,Metaphor Consulting,Other
Backend Developer,Bengaluru,4,0,900000.0,1100000.0,1000000.0,Verint Systems Inc.,Backend Developer
NodeJs Backend Developer,Udaipur,,0,1000000.0,2500000.0,1750000.0,Carnation Infotech,Backend Developer
Drupal Backend Developer,Remote,4.2,0,300000.0,800000.0,550000.0,Auxesis Infotech Private Limited,Backend Developer
Backend Developer,Bengaluru,4,0,300000.0,800000.0,550000.0,crowdpouch,Backend Developer
Backend Developer,India,,0,700000.0,1200000.0,950000.0,Nithminds Private limited,Backend Developer
Backend Developer – Node.js,Mumbai,4,0,200000.0,400000.0,300000.0,Domnic Lewis Pvt. Ltd,Backend Developer
Java Backend Developer,Bengaluru,4.2,0,300000.0,400000.0,350000.0,Hewlett Packard Enterprise,Java Developer
Senior Backend Developer,Remote,4.5,1,40000.0,65000.0,52500.0,CloudMellow Technologies,Backend Developer
SQL DEVELOPER FRESHER,Hyderābād,3.9,0,300000.0,600000.0,450000.0,Revalsys Technologies,Other
SQL Developer,India,,1,15000.0,25000.0,20000.0,rccenterprises,Other
Backend Developer (MCAs),Gurgaon,2.3,0,500000.0,800000.0,650000.0,Spare Care Solutions,Backend Developer
Backend Developer,Bengaluru,3.9,0,400000.0,800000.0,600000.0,JK Tech,Backend Developer
Senior Backend Software Engineer-Python,Hyderābād,4.1,0,500000.0,800000.0,650000.0,S&P Global,Python Developer
NodeJs Backend Developer,Mumbai,,0,1200000.0,1500000.0,1350000.0,Catalysts HR,Backend Developer
Urgently hiring Java Backend Developer,Thiruvananthapuram,4,0,300000.0,500000.0,400000.0,Pinnacle Software and Services Pvt Ltd,Java Developer
Backend Developer (Gully91),Bengaluru,,0,300000.0,800000.0,550000.0,Probo,Backend Developer
BACKEND DEVELOPER,Noida,4.5,0,300000.0,800000.0,550000.0,Proeffico Solutions,Backend Developer
Java Developer,Remote,4.7,0,1200000.0,1800000.0,1500000.0,QuantumBricks,Java Developer
Python Developer,Pune,3.8,0,800000.0,1000000.0,900000.0,UBS,Python Developer
Backend Developer,Āgra,,0,300000.0,800000.0,550000.0,Expertbells,Backend Developer
Junior Backend Software Engineer,Bengaluru,4.4,0,300000.0,600000.0,450000.0,WATI.io,Backend Developer
Sr. Node JS Developer,,4.2,1,95000.0,95000.0,95000.0,smartData Enterprises,Other
Python Developer Intern,India,5,1,84000.0,96000.0,90000.0,Opt4Solution Private Limited,Python Developer
Backend Developer (NodeJs & MongoDB),Hyderābād,4.5,0,500000.0,700000.0,600000.0,Anblicks,Backend Developer
Java Backend Developer,Gurgaon,3.8,0,400000.0,500000.0,450000.0,Maruti Suzuki India Ltd,Java Developer
Junior Backend Developer (Node.JS),Mumbai,2.2,0,800000.0,800000.0,800000.0,Antarctica Global,Backend Developer
Website Developer Intern,Remote,4,1,5000.0,5000.0,5000.0,Futurios technologies,Other
"Assoc, BackEnd Eng, WRB Tech",Chennai,3.8,0,500000.0,800000.0,650000.0,Standard Chartered,Backend Developer
.NET Developer,Bengaluru,5,0,800000.0,1800000.0,1300000.0,Medblocks,Other
Java Backend Developer,Ludhiana,5,0,800000.0,900000.0,850000.0,RSK IT Solutions,Java Developer
Backend Developer,Bengaluru,4.6,0,200000.0,700000.0,450000.0,Seekho,Backend Developer
Java Backend Developer,Noida,4.4,0,1000000.0,2000000.0,1500000.0,Appiness Interactive,Java Developer
Backend Developer (C# - Microservices & RESTful APIs),Bengaluru,4.1,0,800000.0,800000.0,800000.0,Siemens,Backend Developer
Backend Developer,Bengaluru,3.2,0,400000.0,900000.0,650000.0,Deepwatch India,Backend Developer
Dotnet Backend Developer,Remote,4.2,0,600000.0,2100000.0,1350000.0,Rapsys Technologies,Backend Developer
Hiring Full Stack Developer / Backend Developer,Noida,4.8,0,300000.0,1000000.0,650000.0,Srishta Technology,Backend Developer
"Backend Developer - Chennai/Bangalore, India",Chennai,4.2,0,400000.0,700000.0,550000.0,Photon,AI Engineer
Backend Developer (Java & Spring Boot),India,5,0,400000.0,800000.0,600000.0,3409tech vanture pvt. ltd,Java Developer
Python Backend developer,Chennai,3.7,0,300000.0,900000.0,600000.0,CRUX,Python Developer
Junior Magento backend developer,Bengaluru,3.9,0,100000.0,300000.0,200000.0,Codilar Technologies,Backend Developer
Sr. Java Backend Developer,Bengaluru,3.5,0,500000.0,600000.0,550000.0,Capgemini Engineering,Java Developer
Senior Backend Developer,Remote,4.2,0,4000000.0,4000000.0,4000000.0,Rapsys Technologies,Backend Developer
PL/SQL Developer,India,,0,300000.0,1200000.0,750000.0,Infolexus Solutions,Other
Java Backend Developer,Pune,3.8,0,900000.0,1000000.0,950000.0,UBS,Java Developer
Python Developer,Bengaluru,2.6,0,300000.0,300000.0,300000.0,Andolasoft,Python Developer
Backend Developer,Thāne,4,1,30000.0,35000.0,32500.0,Freshbox Media,Backend Developer
ReactJS Developer,Noida,4.4,0,300000.0,900000.0,600000.0,Appiness Interactive,Frontend Developer
Junior Backend Software Developer,Ahmedabad,4,0,200000.0,600000.0,400000.0,Desirous Global Consulting,Backend Developer
Backend Developer (microservices architecture),Gurgaon,3.8,0,400000.0,500000.0,450000.0,Maruti Suzuki India Ltd,Backend Developer
Junior Java Developer,Bengaluru,3.5,0,400000.0,600000.0,500000.0,Capgemini Engineering,Java Developer
Website Designer & Developer,Nāmakkal,4,0,100000.0,600000.0,350000.0,YAABITECH,Other
Python Developer - Freshers,Bengaluru,4,0,300000.0,800000.0,550000.0,Desirous Global Consulting,Python Developer
Backend Developers,Remote,4.6,1,80000.0,80000.0,80000.0,SFJ Business solutions,Backend Developer
ROR Developer,India,4,0,400000.0,1200000.0,800000.0,Foradian Technologies Pvt Ltd,Other
Frontend Engineer (React.js Developer),Bengaluru,2.5,0,300000.0,800000.0,550000.0,Reveal Health Tech,Frontend Developer
Backend Developer,Noida,4.3,0,300000.0,800000.0,550000.0,Ranolia Ventures,Backend Developer
SQL Developer - Banking,Remote,,1,2000.0,2000.0,2000.0,JP Techno Park,Other
Junior Python Developer,Chennai,4.6,0,700000.0,700000.0,700000.0,Arting Digital Private Limited,Python Developer
Backend Developer (Node.js),Surat,2.9,0,300000.0,800000.0,550000.0,DecodeUp Technologies,Backend Developer
Backend Developer (PHP & Node js),Coimbatore,5,0,400000.0,800000.0,600000.0,Avanexa Technologies,Backend Developer
NodeJs Backend Developer,Noida,4.2,1,30000.0,90000.0,60000.0,Digixito Services Pvt Ltd.,Backend Developer
Junior Java Developer.,Hyderābād,5,0,400000.0,700000.0,550000.0,KREATIV WEB SOLUTION,Java Developer
Senior Backend Developer,Gurgaon,4,0,1000000.0,1000000.0,1000000.0,Filo edTech,Backend Developer
Backend Developer,Mumbai,,0,400000.0,700000.0,550000.0,Vintage Solution,Backend Developer
Developer and Designer,Remote,3.2,0,0.0,0.0,0.0,Max Hospitality,Other
Backend Engineer,Bengaluru,4,0,800000.0,1000000.0,900000.0,Infilect,Backend Developer
Backend Developer,India,4.3,1,25000.0,28000.0,26500.0,Integrated Active Monitoring Pvt. Ltd.,Backend Developer
Python Developer Intern,India,3.1,1,10000.0,15000.0,12500.0,Craft Interactive Technology LLC,Python Developer
Node.js Backend Developer,Pune,4.5,0,400000.0,900000.0,650000.0,Softbay,Backend Developer
DataBase Developer (SQL),India,3.5,0,400000.0,400000.0,400000.0,KJ Systems India,Other
